id,data_entrada,data_saida,tipo,regime_detectado,preco_entrada,preco_saida,quantidade,pnl_bruto,taxas_slippage,pnl_liquido,retorno_pct,motivo_saida,candles_duracao
12,2026-04-08 16:50:00,2026-04-08 17:00:00,VENDA,Bearish,1.1154420000000003,1.1201539285714288,844.4860430619655,-3.9791579144763136,2.8318943394070897,-6.811052253883403,-0.6865641882680471,Stop Loss,2
13,2026-04-08 22:35:00,2026-04-08 23:55:00,VENDA,Bearish,1.0944525,1.1020201428571428,854.7725337132094,-6.468613259236564,2.816226729250124,-9.284839988486688,-0.9423958201239291,Stop Loss,16
14,2026-04-10 16:10:00,2026-04-10 17:00:00,VENDA,Lateral,1.1344325000000002,1.134,408.4384697915868,0.1766496381849756,1.3897726486882556,-1.21312301050328,-0.12430137940527464,Stop Tempo,10
15,2026-04-11 13:15:00,2026-04-11 13:40:00,VENDA,Lateral,1.121439,1.1245473596597426,412.6572457963118,-1.2826871361337189,1.3902338179099112,-2.6729209540436303,-0.27421890549334,Stop Loss,5
16,2026-04-11 13:45:00,2026-04-11 14:15:00,VENDA,Lateral,1.1264365,1.1200111428571429,409.69990446343496,2.6324682075720407,1.3805540769910203,1.2519141305810204,0.12878888174990696,Take Profit,6
17,2026-04-12 02:15:00,2026-04-12 03:00:00,VENDA,Bearish,1.0944525,1.0984541544789763,844.4318749631362,-3.3791245946365627,2.7776404167912307,-6.156765011427794,-0.6325537659963467,Stop Loss,9
18,2026-04-12 03:55:00,2026-04-12 05:25:00,VENDA,Bearish,1.0934530000000002,1.0970193829093284,839.8573823800529,-2.995253014793342,2.7595266025290384,-5.754779617322381,-0.5950170849641304,Stop Loss,18
19,2026-04-12 06:50:00,2026-04-12 08:30:00,VENDA,Bearish,1.0964515000000001,1.094,832.5769696329277,2.0410624410551645,2.7355792079968517,-0.6945167669416872,-0.07223959776663191,Stop Tempo,20
20,2026-04-12 09:05:00,2026-04-12 09:10:00,VENDA,Bearish,1.0924535,1.0953118294086865,835.020260529485,-2.3867629675205544,2.740242563010324,-5.127005530530878,-0.5336668373888038,Stop Loss,1
21,2026-04-12 09:45:00,2026-04-12 09:50:00,VENDA,Lateral,1.1064465,1.0998069642857145,410.0300313932804,2.722409037365356,1.3569452658339078,1.3654637715314482,0.14289285194057066,Take Profit,1
22,2026-04-13 06:10:00,2026-04-13 06:20:00,VENDA,Bearish,1.063468,1.0677475492957749,854.420751962103,-3.656535727354782,2.7314321883339336,-6.387967915688716,-0.6675332696177186,Stop Loss,2
23,2026-04-13 16:35:00,2026-04-13 16:40:00,VENDA,Lateral,1.0784605,1.0816702038690476,418.45927273761515,-1.34313034674473,1.3558900850388516,-2.6990204317835813,-0.28393906063987606,Stop Loss,1
24,2026-04-13 16:55:00,2026-04-13 17:00:00,VENDA,Lateral,1.0824585,1.0857782678571428,415.72993589915933,-1.3801268784500784,1.3521013987731758,-2.7322282772232542,-0.2882510091635327,Stop Loss,1
25,2026-04-14 11:40:00,2026-04-14 12:30:00,VENDA,Lateral,1.121439,1.115,400.1227380990271,2.576390310619669,1.3422751444071752,1.2341151662124938,0.13057595476827444,Stop Tempo,10
26,2026-04-14 17:20:00,2026-04-14 19:00:00,VENDA,Bearish,1.0974510000000002,1.099,818.8049487268842,-1.2683288655777802,2.69769742265417,-3.9660262882319506,-0.4190794785974326,Stop Tempo,20
27,2026-04-14 19:45:00,2026-04-14 20:40:00,VENDA,Bearish,1.0944525,1.09945,817.6074052313229,-4.085993007643526,2.6906263955332688,-6.776619403176795,-0.7190809189497708,Stop Loss,11
28,2026-04-14 22:50:00,2026-04-14 23:30:00,VENDA,Lateral,1.1104445,1.1042333214285716,400.01904603748,2.484589726911266,1.3288699641123327,1.1557197627989333,0.12352402103156432,Take Profit,8
29,2026-04-17 04:50:00,2026-04-17 05:40:00,VENDA,Lateral,1.169415,1.172,380.3163478931366,-0.9831177593036963,1.3357176025533126,-2.318835361857009,-0.24753275106836947,Stop Tempo,10
30,2026-04-18 02:55:00,2026-04-18 03:00:00,VENDA,Lateral,1.1844075,1.1889052500000001,374.57272593931447,-1.684734478093581,1.3334673394110463,-3.018201817504627,-0.32298874129747146,Stop Loss,1
31,2026-04-18 03:45:00,2026-04-18 04:20:00,VENDA,Lateral,1.197401,1.2027644182393693,369.31138094722286,-1.9807713965790235,1.3296126076676253,-3.310384004246649,-0.355404133906177,Stop Loss,7
32,2026-04-18 12:05:00,2026-04-18 12:15:00,VENDA,Bearish,1.155422,1.160990642857143,762.7380656968094,-4.2474158814136755,2.650224147852737,-6.897640029266412,-0.7431746306537513,Stop Loss,2
33,2026-04-18 13:15:00,2026-04-18 14:55:00,VENDA,Bearish,1.151424,1.138,759.6983037480109,10.198190029513375,2.608907294039979,7.589282735473397,0.8238169097222307,Stop Tempo,20
34,2026-04-18 17:30:00,2026-04-18 18:00:00,VENDA,Bearish,1.125437,1.1311484285714286,783.6432189310908,-4.475722270409301,2.652536803558064,-7.1282590739673655,-0.7674503888606967,Stop Loss,6
35,2026-04-18 19:10:00,2026-04-18 19:30:00,VENDA,Bearish,1.1274359999999999,1.1320051428571427,776.2503709185632,-3.5467988376370236,2.6308380378172793,-6.1776368754543025,-0.6702472821681839,Stop Loss,4
36,2026-04-18 20:10:00,2026-04-18 21:00:00,VENDA,Bearish,1.1324335,1.1222333242315445,767.6448926429458,7.830112832715242,2.5961752083492535,5.233937624365989,0.5716916818625619,Take Profit,10
37,2026-04-19 00:20:00,2026-04-19 02:00:00,VENDA,Bearish,1.1044475,1.109,791.5962933100502,-3.6037421252939716,2.628235254654596,-6.231977379948567,-0.6768359898190011,Stop Tempo,20
38,2026-04-19 05:25:00,2026-04-19 07:05:00,VENDA,Bearish,1.1084455,1.098,783.4026380492825,8.18303225574369,2.592802838117952,5.590229417625737,0.6112750371956619,Stop Tempo,20
39,2026-04-19 08:50:00,2026-04-19 09:40:00,VENDA,Lateral,1.1124435000000001,1.111,392.6793546915538,0.566832648497318,1.3096505381596946,-0.7428178896623766,-0.08073144597932859,Stop Tempo,10
40,2026-04-19 20:55:00,2026-04-19 21:10:00,VENDA,Bearish,1.0874560000000002,1.0921636017316019,802.7560354303487,-3.779055702445604,2.624554185348505,-6.403609887794109,-0.6965238582251032,Stop Loss,3
41,2026-04-20 04:25:00,2026-04-20 04:40:00,VENDA,Lateral,1.1084455,1.0985932857142857,391.034777797482,3.8525584240274515,1.2945433817433152,2.5580150422841363,0.28018815607690195,Take Profit,3
42,2026-04-20 07:15:00,2026-04-20 08:00:00,VENDA,Lateral,1.1084455,1.10094925,392.1304109310122,2.939507592941593,1.2995563068394813,1.6399512861021117,0.17912759158025174,Take Profit,9
43,2026-04-21 20:45:00,2026-04-21 20:50:00,VENDA,Lateral,1.1024485,1.105123307113742,394.96972129047236,-1.0564678202205011,1.3078860320766288,-2.36435385229713,-0.257790416282507,Stop Loss,1
44,2026-04-21 20:55:00,2026-04-21 21:15:00,VENDA,Lateral,1.105447,1.1081242321428573,392.88294258910474,-1.0518388422798712,1.304511568972314,-2.356350411252185,-0.25758180567440825,Stop Loss,4
45,2026-04-21 23:30:00,2026-04-21 23:50:00,VENDA,Lateral,1.1154420000000003,1.1188719305573354,388.35955919194004,-1.3320463193056218,1.3015757597514865,-2.6336220790571083,-0.28863491848174466,Stop Loss,4
46,2026-04-22 22:55:00,2026-04-23 00:30:00,VENDA,Bearish,1.09945,1.0884555,785.7423592193691,8.638844368437367,2.5786950439785503,6.060149324458816,0.6660917875000014,Take Profit,19
47,2026-04-23 12:25:00,2026-04-23 13:15:00,VENDA,Lateral,1.1084455,1.1124042339285714,392.27851082035255,-1.5529262502339842,1.3067874395719141,-2.8597136898058984,-0.312241122767855,Stop Loss,10
48,2026-04-23 21:10:00,2026-04-23 21:15:00,VENDA,Lateral,1.1044475,1.1063751071428571,392.46923483901645,-0.7565265004273538,1.301519785485235,-2.0580462859125888,-0.225413981940852,Stop Loss,1
49,2026-04-23 21:25:00,2026-04-23 22:10:00,VENDA,Lateral,1.1074460000000002,1.1029441869918701,390.52430732067205,1.7580674066871662,1.2948166450251164,0.4632507616620498,0.050853625508127324,Take Profit,9
50,2026-04-24 03:10:00,2026-04-24 03:15:00,VENDA,Lateral,1.1004495,1.1028033263870884,393.2070632362345,-0.925541161034972,1.2995018601459003,-2.2250430211808725,-0.24413126000615565,Stop Loss,1
51,2026-04-24 08:05:00,2026-04-24 08:10:00,VENDA,Lateral,1.1104445,1.113443,388.71654472370227,-1.165566559353984,1.296692797281349,-2.462259356635333,-0.27081974291178706,Stop Loss,1
52,2026-04-26 07:50:00,2026-04-26 09:30:00,VENDA,Bearish,1.403298,1.408,613.5249401618682,-2.8847942686410946,2.5872021558407696,-5.471996424481864,-0.6034900035612525,Stop Tempo,20
53,2026-04-26 09:50:00,2026-04-26 10:25:00,VENDA,Bearish,1.401299,1.4147112906017718,610.6923105449395,-8.190782737296159,2.579573746328884,-10.770356483625044,-1.1950421352204477,Stop Loss,7
54,2026-04-26 10:35:00,2026-04-26 10:40:00,VENDA,Lateral,1.4662665000000001,1.4362610463847205,288.3295094494074,8.65145772170052,1.2553265154187478,7.396131206281773,0.8305752958731224,Take Profit,1
55,2026-04-26 17:25:00,2026-04-26 17:35:00,VENDA,Lateral,1.421289,1.4283618667437419,299.9244393004673,-2.1213255923636987,1.2820199076153114,-3.40334549997901,-0.37904275287146966,Stop Loss,2
56,2026-04-26 17:40:00,2026-04-26 18:00:00,VENDA,Lateral,1.4262865000000002,1.4340023356040879,297.7406892591272,-2.297318210971161,1.2774365540894213,-3.5747547650605824,-0.39964805236927337,Stop Loss,4
57,2026-04-27 06:35:00,2026-04-27 08:15:00,VENDA,Bearish,1.3713140000000001,1.359,616.8774855092868,7.596229356561455,2.5264038524562045,5.069825504105251,0.5690672412536553,Stop Tempo,20
58,2026-04-27 08:45:00,2026-04-27 08:50:00,VENDA,Bearish,1.3613190000000002,1.3721786876246458,624.9429106810877,-6.786684793233421,2.5624200018662533,-9.349104795099674,-1.0434608992862304,Stop Loss,1
59,2026-04-27 10:15:00,2026-04-27 10:35:00,VENDA,Lateral,1.4222885,1.437281,295.95593632898687,-4.437119375412325,1.2694598533054693,-5.7065792287177945,-0.6436318179023178,Stop Loss,4
60,2026-04-28 14:00:00,2026-04-28 14:05:00,VENDA,Lateral,1.4402795000000002,1.4486266716613831,290.3779821391446,-2.423834863601444,1.2583121170745306,-3.6821469806759746,-0.41799113021968465,Stop Loss,1
61,2026-04-28 14:10:00,2026-04-28 14:20:00,VENDA,Lateral,1.4482755,1.4569497321428573,287.5677380584446,-2.4944293167153084,1.2531735728364617,-3.74760288955177,-0.42720726333740294,Stop Loss,2
62,2026-04-29 13:20:00,2026-04-29 15:00:00,VENDA,Bearish,1.4062965,1.411,589.7733348601979,-2.7739988805149243,2.4923495281424453,-5.26634840865737,-0.6029120477967288,Stop Tempo,20
63,2026-04-29 19:50:00,2026-04-29 21:30:00,VENDA,Bearish,1.3963015,1.397,590.4137803579627,-0.4124040255799987,2.473805547441852,-2.8862095730218504,-0.3324287499999956,Stop Tempo,20
64,2026-04-30 02:15:00,2026-04-30 03:50:00,VENDA,Bearish,1.387306,1.395010877506942,592.2666801626104,-4.5633422220962,2.4718103703021557,-7.035152592398355,-0.8129996528849018,Stop Loss,19
65,2026-04-30 14:05:00,2026-04-30 14:30:00,VENDA,Bearish,1.3543225,1.3614670584511501,601.7584923268818,-4.299298721905323,2.451374145255978,-6.750672867161301,-0.7865188671133148,Stop Loss,5
66,2026-04-30 15:00:00,2026-04-30 16:40:00,VENDA,Bearish,1.3533230000000003,1.353,597.4664829240188,0.19298167398463448,2.425405926699569,-2.2324242527149347,-0.2621610247414859,Stop Tempo,20
67,2026-04-30 17:35:00,2026-04-30 18:10:00,VENDA,Bearish,1.3503245000000001,1.3557463439349113,597.2234010651683,-3.2380520748522135,2.424193249407147,-5.662245324259361,-0.6666841369928109,Stop Loss,7
68,2026-04-30 19:15:00,2026-04-30 19:30:00,VENDA,Bearish,1.3543225,1.358323452732644,591.4905400597755,-2.3665256925851703,2.406756629359194,-4.7732823219443645,-0.5657878655834476,Stop Loss,3
69,2026-04-30 19:35:00,2026-04-30 19:40:00,VENDA,Bearish,1.3533230000000003,1.3578955199028615,588.5783335119266,-2.691286144376178,2.393646717346648,-5.084932861722826,-0.6061580722732454,Stop Loss,1
70,2026-04-30 20:00:00,2026-04-30 20:40:00,VENDA,Bearish,1.3523235,1.3580433836840438,585.4429987853008,-3.3486658566896854,2.3801479742885356,-5.728813830978221,-0.6870777759860548,Stop Loss,8
71,2026-04-30 21:00:00,2026-04-30 21:40:00,VENDA,Lateral,1.3683155,1.3735590447992703,287.31263850149116,-1.5065366913791074,1.1816628148595303,-2.6881995062386377,-0.3246361864735463,Stop Loss,8
72,2026-05-12 01:20:00,2026-05-12 03:00:00,VENDA,Bearish,1.397301,1.398,560.878551277651,-0.39205410734308094,2.351736562897454,-2.743790670240535,-0.3324287500000004,Stop Tempo,20
73,2026-05-12 16:30:00,2026-05-12 16:35:00,VENDA,Bearish,1.3393300000000001,1.344609131777991,583.2101593652444,-3.0788432855521264,2.347950853156287,-5.426794138708413,-0.6596857053637964,Stop Loss,1
74,2026-05-12 16:45:00,2026-05-12 16:50:00,VENDA,Bearish,1.3403295,1.3456165140191896,578.9307674255441,-3.060815083519062,2.332465180739566,-5.393280264258628,-0.6599654279051076,Stop Loss,1
75,2026-05-12 19:50:00,2026-05-12 21:30:00,VENDA,Bearish,1.3483255,1.348,571.6994387447064,0.1860881673113897,2.31223166253456,-2.12614349522317,-0.26190058098591695,Stop Tempo,20
76,2026-05-13 18:20:00,2026-05-13 19:00:00,VENDA,Bearish,1.2653670000000001,1.2508385535714286,607.5850762607796,8.82726723125429,2.2932134147317402,6.534053816522549,0.8069850863589001,Take Profit,8
77,2026-05-14 05:20:00,2026-05-14 05:35:00,VENDA,Bearish,1.253373,1.2573678143426297,618.3493282869565,-2.4701907653961155,2.328772344077117,-4.798963109473233,-0.5879489063745114,Stop Loss,3
78,2026-05-14 05:45:00,2026-05-14 07:25:00,VENDA,Bearish,1.257371,1.251,612.7591754513862,3.9038887068008594,2.305541018529254,1.5983476882716054,0.19698102742449283,Stop Tempo,20
79,2026-05-14 07:40:00,2026-05-14 07:50:00,VENDA,Bearish,1.2523735,1.2585132857142858,616.4161795863544,-3.784663253478898,2.321626859735792,-6.1062901132146905,-0.7510622584368972,Stop Loss,2
80,2026-05-14 08:40:00,2026-05-14 09:30:00,VENDA,Bearish,1.2493750000000001,1.2557900929940666,613.2547979313184,-3.934086557786872,2.304456769333003,-6.238543327119875,-0.773135888150378,Stop Loss,10
81,2026-05-14 10:20:00,2026-05-14 10:30:00,VENDA,Lateral,1.2603695,1.2641146550118858,301.602649188495,-1.129548673206351,1.142086663478946,-2.2716353366852973,-0.28371479707309777,Stop Loss,2
82,2026-05-14 10:35:00,2026-05-14 10:45:00,VENDA,Lateral,1.2613690000000002,1.265007152867323,300.50864805211296,-1.093296399566102,1.1387968232538863,-2.232093222819988,-0.27956938358924815,Stop Loss,2
83,2026-05-15 05:00:00,2026-05-15 06:40:00,VENDA,Bearish,1.243378,1.237,608.0091150497219,3.8778821357871234,2.262138649153199,1.6157434866339244,0.20293901527331146,Stop Tempo,20
84,2026-05-15 07:00:00,2026-05-15 08:40:00,VENDA,Bearish,1.237381,1.238,612.1957152133734,-0.37894914771703236,2.2731264625808936,-2.652075610297926,-0.3324287499999942,Stop Tempo,20
85,2026-05-15 08:45:00,2026-05-15 10:00:00,VENDA,Bearish,1.235382,1.2224241964285716,611.1479155375188,7.91913464262308,2.2531247006137782,5.6660099420093015,0.712584107034487,Take Profit,15
86,2026-05-15 15:40:00,2026-05-15 17:20:00,VENDA,Bearish,1.203398,1.195,631.861738413025,5.306374879192524,2.2731838945294838,3.0331909846630403,0.37876933970098914,Stop Tempo,20
87,2026-05-15 18:05:00,2026-05-15 19:45:00,VENDA,Bearish,1.195402,1.193,638.4975455557793,1.5336711044249915,2.2874832222007715,-0.7538121177757799,-0.09377699414715597,Stop Tempo,20
88,2026-05-15 19:50:00,2026-05-15 20:30:00,VENDA,Bearish,1.1944025,1.196972642857143,638.4325882617783,-1.640862956488305,2.2900977329387486,-3.930960689427054,-0.48948496174537626,Stop Loss,8
89,2026-05-16 09:25:00,2026-05-16 09:30:00,VENDA,Bearish,1.15942,1.1636998818752307,654.4763192395426,-2.8010813364810603,2.280640424162853,-5.081721760643913,-0.6358908287190885,Stop Loss,1
90,2026-05-16 09:55:00,2026-05-16 10:15:00,VENDA,Bearish,1.1644175,1.1679902095606285,647.5235147169593,-2.313413451760975,2.2654332567714466,-4.578846708532422,-0.5766313363708893,Stop Loss,4
91,2026-05-16 11:30:00,2026-05-16 11:35:00,VENDA,Bearish,1.1664165000000002,1.1692722142857144,642.6863669855628,-1.8353286394344204,2.2516729412901992,-4.087001580724619,-0.5176765200758884,Stop Loss,1
92,2026-05-17 07:15:00,2026-05-17 07:50:00,VENDA,Lateral,1.1724135,1.168986642857143,318.0444751792257,1.089892981514156,1.1170040694293462,-0.027111087915190124,-0.003451872031424431,Take Profit,7
93,2026-05-17 15:35:00,2026-05-17 15:55:00,VENDA,Bearish,1.145427,1.1489966428571428,651.0528649537034,-2.3240262090043338,2.2406866291494834,-4.564712838153817,-0.5812141714971268,Stop Loss,4
94,2026-05-17 20:25:00,2026-05-17 20:40:00,VENDA,Bearish,1.1404295,1.1255083928571428,650.1052638393497,9.700290295882395,2.2096472275192096,7.490643068363186,0.9593418307092835,Take Profit,3
95,2026-05-18 08:45:00,2026-05-18 09:05:00,VENDA,Lateral,1.1384305000000001,1.1429243046052633,328.7472418593692,-1.477325869435196,1.1249836495749006,-2.6023095190100967,-0.3301161093750002,Stop Loss,4
96,2026-05-18 09:20:00,2026-05-18 09:30:00,VENDA,Lateral,1.1444275000000002,1.1494606964285718,325.9449881714338,-1.6405451503753041,1.1215220415772538,-2.762067191952558,-0.3515426762905601,Stop Loss,2
97,2026-05-19 14:00:00,2026-05-19 14:20:00,VENDA,Lateral,1.1744125,1.1790173392857144,316.50640811924615,-1.457461142287832,1.1173134377894645,-2.5747745800772965,-0.32886105712386127,Stop Loss,4
98,2026-05-21 12:35:00,2026-05-21 14:15:00,VENDA,Bearish,1.185407,1.1924094042194093,625.0792775962522,-4.37705777090527,2.2294856403089796,-6.60654341121425,-0.8465996951476752,Stop Loss,20
99,2026-05-21 14:30:00,2026-05-21 14:50:00,VENDA,Lateral,1.2003995,1.204900998125,306.0232335505835,-1.3775630120343896,1.1041167541455625,-2.481679766179952,-0.3207317414062501,Stop Loss,4
100,2026-05-21 14:55:00,2026-05-21 15:50:00,VENDA,Lateral,1.2083955000000002,1.1987494857793284,303.02324698537245,2.9229665496150443,1.0941313343331156,1.8288352152819287,0.23711877191491568,Take Profit,11
101,2026-05-21 23:45:00,2026-05-22 00:00:00,VENDA,Lateral,1.203398,1.2061800107883818,305.00315808353344,-0.8485220762789114,1.1023933544086422,-1.9509154306875536,-0.2523487921235946,Stop Loss,3
102,2026-05-22 00:05:00,2026-05-22 01:05:00,VENDA,Lateral,1.209395,1.2125031580113435,302.7248904983452,-0.9409167936355014,1.099753282023192,-2.040670075658693,-0.2646262390885308,Stop Loss,12
103,2026-05-23 03:05:00,2026-05-23 03:10:00,VENDA,Bearish,1.157421,1.1611334285714285,630.9633837945764,-2.3424064935241953,2.1943844216449935,-4.536790915169188,-0.5898745426227431,Stop Loss,1
104,2026-05-23 07:35:00,2026-05-23 09:15:00,VENDA,Bearish,1.131434,1.126,641.6480981137005,3.4867157651499516,2.172717349075805,1.3139984160741465,0.17186011925796404,Stop Tempo,20
105,2026-05-23 12:15:00,2026-05-23 13:35:00,VENDA,Lateral,1.157421,1.1619226374243736,314.1597346977458,-1.4142332189466522,1.0929665727092188,-2.507199791655871,-0.327358386722135,Stop Loss,16
106,2026-05-24 15:30:00,2026-05-24 17:00:00,VENDA,Bearish,1.157421,1.1503531071428572,626.2626129170173,4.426357048531786,2.167908963542284,2.258448084989502,0.29584802345484523,Take Profit,18
107,2026-05-24 19:35:00,2026-05-24 21:00:00,VENDA,Bearish,1.145427,1.1544146573670444,634.6925230703719,-5.704398930781446,2.1895384562649522,-7.893937387046398,-1.0310252059720983,Stop Loss,17
108,2026-05-24 21:40:00,2026-05-24 22:30:00,VENDA,Lateral,1.1564215,1.158,311.0883279692965,-0.4910529256995118,1.0799842719767865,-1.5710371976762982,-0.20733040784355788,Stop Tempo,10
109,2026-05-25 01:55:00,2026-05-25 02:05:00,VENDA,Lateral,1.1624185,1.1649886428571428,308.84174788613905,-0.7937674123170402,1.0782007350640275,-1.8719681473810676,-0.24755764801620955,Stop Loss,2
110,2026-05-25 02:10:00,2026-05-25 03:00:00,VENDA,Lateral,1.1644175,1.159,307.54829864512766,1.666142907910002,1.0718446487509738,0.5942982591590282,0.07878777092274983,Stop Tempo,10
111,2026-05-26 07:35:00,2026-05-26 08:50:00,VENDA,Lateral,1.1524235,1.15,310.99398056780075,0.7536939119061068,1.0740597738267716,-0.32036586192066485,-0.04243835591933532,Stop Tempo,15
112,2026-05-28 05:35:00,2026-05-28 06:35:00,VENDA,Bearish,1.0874560000000002,1.0927342201233112,658.8674371512169,-3.4776473653659172,2.1546845142521907,-5.632331879618108,-0.7464228107372424,Stop Loss,12
113,2026-05-28 07:20:00,2026-05-28 09:00:00,VENDA,Bearish,1.0884555,1.082,653.3489957161494,4.217694441845568,2.1270973817573893,2.0905970600881787,0.27913920224976585,Stop Tempo,20
114,2026-05-28 09:05:00,2026-05-28 09:30:00,VENDA,Bearish,1.0814590000000002,1.0858853571428573,659.4113895951667,-2.918790314415897,2.1437573314122225,-5.062547645828119,-0.6740762471943459,Stop Loss,5
115,2026-05-28 13:15:00,2026-05-28 13:20:00,VENDA,Lateral,1.1104445,1.1157989642857142,318.9350599812933,-1.7077263881319442,1.0650406392223897,-2.772767027354334,-0.3716983801996225,Stop Loss,1
116,2026-05-28 13:30:00,2026-05-28 13:50:00,VENDA,Lateral,1.1194400000000002,1.1252228214285718,315.1962386618067,-1.8227235631386518,1.061263917567427,-2.883987480706079,-0.3880502177535132,Stop Loss,4
117,2026-05-30 21:20:00,2026-05-30 21:30:00,VENDA,Lateral,1.247376,1.2613934644858744,281.77074779478215,-3.9497114503716246,1.06034677207935,-5.010058222450975,-0.6767463040253617,Stop Loss,2
118,2026-05-31 07:30:00,2026-05-31 08:00:00,VENDA,Bearish,1.171414,1.1779821428571426,596.0240880413378,-3.914771356553698,2.1004450402413974,-6.015216396795095,-0.8180567592028142,Stop Loss,6
119,2026-05-31 12:25:00,2026-05-31 14:05:00,VENDA,Bearish,1.165417,1.155,594.190202064745,6.189679334908388,2.068153569156704,4.121525765751684,0.5651420047169728,Stop Tempo,20
120,2026-05-31 15:45:00,2026-05-31 15:55:00,VENDA,Bearish,1.1524235,1.1564215,604.2855378013501,-2.415933580129765,2.092802463787437,-4.508736043917202,-0.614761849522979,Stop Loss,2
121,2026-05-31 16:05:00,2026-05-31 17:05:00,VENDA,Bearish,1.1544225000000001,1.1579890549307958,599.5306717257448,-2.138259073406724,2.0795424792510513,-4.217801552657775,-0.5786505324703304,Stop Loss,12
122,2026-05-31 17:10:00,2026-05-31 17:20:00,VENDA,Bearish,1.157421,1.160990642857143,594.5172835649487,-2.122214374725683,2.0675036881451683,-4.189718062870851,-0.5781431179065014,Stop Loss,2
123,2026-05-31 18:50:00,2026-05-31 19:15:00,VENDA,Lateral,1.1744125,1.1778422761012415,291.2641626419078,-0.9989708641773034,1.0276912765223345,-2.0266621406996377,-0.2812872490265361,Stop Loss,5
124,2026-06-02 04:45:00,2026-06-02 06:25:00,VENDA,Bearish,1.155422,1.149,590.437243230812,3.791787976028232,2.0409248593806515,1.7508631166475803,0.24369365484428468,Stop Tempo,20
125,2026-06-02 06:35:00,2026-06-02 07:15:00,VENDA,Bearish,1.1504245000000002,1.1562736325024803,594.4472399093255,-3.477000671963217,2.0568155072551426,-5.533816179218359,-0.768351061352921,Stop Loss,8
126,2026-06-02 08:10:00,2026-06-02 08:45:00,VENDA,Lateral,1.1664165000000002,1.1710213392857145,290.89616442389735,-1.3395300860027728,1.0199275530412448,-2.3594576390440176,-0.3301390849361928,Stop Loss,7
127,2026-06-02 17:35:00,2026-06-02 18:20:00,VENDA,Bearish,1.135432,1.1511384285714286,595.6955660284195,-9.35624985814208,2.0431497985675544,-11.399399656709635,-1.6003054580608647,Stop Loss,9
128,2026-06-02 23:35:00,2026-06-03 00:45:00,VENDA,Bearish,1.1224385000000001,1.1032152427713524,592.9481151686646,11.398394141129064,1.9795457876915359,9.418848353437529,1.343770060887457,Take Profit,14
129,2026-06-03 02:15:00,2026-06-03 03:00:00,VENDA,Lateral,1.1404295,1.1472892263157894,295.71807154696586,-2.028545037445232,1.0147796549819792,-3.0433246924272113,-0.42842853571428513,Stop Loss,9
130,2026-06-03 18:40:00,2026-06-03 18:45:00,VENDA,Bearish,1.1264365,1.1375639122340426,596.2178179346676,-6.634361441440383,2.0247560783780534,-8.659117519818437,-1.2242450940349558,Stop Loss,1
