timestamp,regime,equity,drawdown
2026-04-01 16:45:00,Bearish,1000.0,0.0
2026-04-01 16:50:00,Bearish,1000.0,0.0
2026-04-01 16:55:00,Bearish,1000.0,0.0
2026-04-01 17:00:00,Bearish,1000.0,0.0
2026-04-01 17:05:00,Bearish,1000.0,0.0
2026-04-01 17:10:00,Bearish,1000.0,0.0
2026-04-01 17:15:00,Bearish,1000.0,0.0
2026-04-01 17:20:00,Bearish,1000.0,0.0
2026-04-01 17:25:00,Bearish,1000.0,0.0
2026-04-01 17:30:00,Bearish,1000.0,0.0
2026-04-01 17:35:00,Bearish,1000.0,0.0
2026-04-01 17:40:00,Bearish,1000.0,0.0
2026-04-01 17:45:00,Bearish,1000.0,0.0
2026-04-01 17:50:00,Bearish,1000.0,0.0
2026-04-01 17:55:00,Bearish,1000.0,0.0
2026-04-01 18:00:00,Bearish,1000.0,0.0
2026-04-01 18:05:00,Bearish,1000.0,0.0
2026-04-01 18:10:00,Bearish,1000.0,0.0
2026-04-01 18:15:00,Bearish,1000.0,0.0
2026-04-01 18:20:00,Bearish,1000.0,0.0
2026-04-01 18:25:00,Bearish,1000.0,0.0
2026-04-01 18:30:00,Bearish,1000.0,0.0
2026-04-01 18:35:00,Bearish,1000.0,0.0
2026-04-01 18:40:00,Bearish,1000.0,0.0
2026-04-01 18:45:00,Bearish,1000.0,0.0
2026-04-01 18:50:00,Bearish,1000.0,0.0
2026-04-01 18:55:00,Bearish,1000.0,0.0
2026-04-01 19:00:00,Bearish,1000.0,0.0
2026-04-01 19:05:00,Bearish,1000.0,0.0
2026-04-01 19:10:00,Bearish,1000.0,0.0
2026-04-01 19:15:00,Bearish,1000.0,0.0
2026-04-01 19:20:00,Bearish,1000.0,0.0
2026-04-01 19:25:00,Bearish,1000.0,0.0
2026-04-01 19:30:00,Bearish,1000.0,0.0
2026-04-01 19:35:00,Bearish,1000.0,0.0
2026-04-01 19:40:00,Bearish,1000.0,0.0
2026-04-01 19:45:00,Bearish,1000.0,0.0
2026-04-01 19:50:00,Bearish,1000.0,0.0
2026-04-01 19:55:00,Bearish,1000.0,0.0
2026-04-01 20:00:00,Bearish,1000.0,0.0
2026-04-01 20:05:00,Bearish,1000.0,0.0
2026-04-01 20:10:00,Bearish,1000.0,0.0
2026-04-01 20:15:00,Bearish,1000.0,0.0
2026-04-01 20:20:00,Bearish,1000.0,0.0
2026-04-01 20:25:00,Bearish,1000.0,0.0
2026-04-01 20:30:00,Bearish,1000.0,0.0
2026-04-01 20:35:00,Bearish,1000.0,0.0
2026-04-01 20:40:00,Bearish,1000.0,0.0
2026-04-01 20:45:00,Bearish,1000.0,0.0
2026-04-01 20:50:00,Bearish,1000.0,0.0
2026-04-01 20:55:00,Bearish,1000.0,0.0
2026-04-01 21:00:00,Bearish,1000.3634819064432,0.0
2026-04-01 21:05:00,Bearish,1000.3634819064432,0.0
2026-04-01 21:10:00,Bearish,1001.2019638128862,0.0
2026-04-01 21:15:00,Bearish,997.848036187114,0.0033499011657942275
2026-04-01 21:20:00,Bearish,997.009554280671,0.004187376457242728
2026-04-01 21:25:00,Bearish,998.6865180935571,0.002512425874345614
2026-04-01 21:30:00,Bearish,997.848036187114,0.0033499011657942275
2026-04-01 21:35:00,Bearish,997.009554280671,0.004187376457242728
2026-04-01 21:40:00,Bearish,996.1710723742278,0.005024851748691342
2026-04-01 21:45:00,Bearish,997.009554280671,0.004187376457242728
2026-04-01 21:50:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 21:55:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 22:00:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 22:05:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 22:10:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 22:15:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 22:20:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 22:25:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 22:30:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 22:35:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 22:40:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 22:45:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 22:50:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 22:55:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 23:00:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 23:05:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 23:10:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 23:15:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 23:20:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 23:25:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 23:30:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 23:35:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 23:40:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 23:45:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 23:50:00,Bearish,993.3145346709115,0.007877960118992345
2026-04-01 23:55:00,Bearish,993.3145346709115,0.007877960118992345
