id,data_entrada,data_saida,tipo,regime_detectado,preco_entrada,preco_saida,quantidade,pnl_bruto,taxas_slippage,pnl_liquido,retorno_pct,motivo_saida,candles_duracao,break_even_usado
32,2026-04-14 18:35:00,2026-04-14 19:05:00,VENDA,Bearish,1.0964515000000001,1.1005922857142858,768.7818185056936,-3.183360771470932,2.5335709753770934,-5.716931746848026,-0.6439866748600037,Stop Loss,6,False
33,2026-04-14 19:45:00,2026-04-14 20:40:00,VENDA,Bearish,1.0944525,1.09945,765.2260910878907,-3.8242173902117247,2.518247151454427,-6.342464541666152,-0.7190809189497706,Stop Loss,11,False
34,2026-04-16 11:00:00,2026-04-16 11:10:00,COMPRA,Bullish,1.1595795,1.1459895601406365,717.7715517054853,-9.75447222043958,2.482307822791953,-12.236780043231532,-1.397401102424137,Stop Loss,2,False
35,2026-04-16 17:45:00,2026-04-16 18:20:00,COMPRA,Bullish,1.176588,1.1681623789294817,697.5104484571323,-5.876958731427049,2.4532318324907005,-8.33019056391775,-0.9647626961706506,Stop Loss,7,False
36,2026-04-16 18:45:00,2026-04-16 19:10:00,COMPRA,Bullish,1.1745869999999998,1.1757615869999998,691.9579270441786,0.8127647856530055,2.4395135041376013,-1.626748718484596,-0.1902375712500041,Stop Loss,5,True
37,2026-04-16 20:15:00,2026-04-16 21:15:00,COMPRA,Bullish,1.1785889999999999,1.188585513994911,688.2964304476276,6.880564899617128,2.4439766523439426,4.4365882472731855,0.5198187277353892,Take Profit,12,True
38,2026-04-16 21:25:00,2026-04-16 22:05:00,COMPRA,Bullish,1.1855925,1.1867780925,687.7873028710674,0.815435467879127,2.4475295568393167,-1.6320940889601898,-0.19023757125000454,Stop Loss,8,True
39,2026-04-17 13:15:00,2026-04-17 14:05:00,COMPRA,Bullish,1.2056025,1.2068081024999997,675.085032794774,0.8138842032498208,2.4428734360547586,-1.6289892328049378,-0.19023757125001634,Stop Loss,10,True
40,2026-04-17 14:10:00,2026-04-17 14:20:00,COMPRA,Bullish,1.2066029999999999,1.1997424285714284,673.2420603205126,-4.6188252435474775,2.430079431261413,-7.04890467480889,-0.8247582995735615,Stop Loss,2,False
41,2026-04-18 05:40:00,2026-04-18 07:00:00,COMPRA,Bullish,1.2056025,1.1880222857142855,668.2435396725889,-11.747864622488429,2.3992864491806345,-14.147151071669063,-1.6690555096324955,Stop Loss,16,False
42,2026-04-18 12:05:00,2026-04-18 12:15:00,VENDA,Bearish,1.155422,1.160990642857143,684.9426226534464,-3.81420084319197,2.379914626119259,-6.194115469311229,-0.7431746306537514,Stop Loss,2,False
43,2026-04-18 13:15:00,2026-04-18 14:00:00,VENDA,Bearish,1.151424,1.1291687473671168,682.2129011211271,15.182820463862845,2.3337746916856834,12.849045772177162,1.553181018770911,Take Profit,9,True
44,2026-04-18 17:30:00,2026-04-18 18:00:00,VENDA,Bearish,1.125437,1.1311484285714286,708.8062660524926,-4.048296359539821,2.399222837481267,-6.447519197021087,-0.7674503888606967,Stop Loss,6,False
45,2026-04-18 19:10:00,2026-04-18 19:30:00,VENDA,Bearish,1.1274359999999999,1.1320051428571427,702.1194258315041,-3.2080839593992403,2.379596276884402,-5.587680236283642,-0.6702472821681839,Stop Loss,4,False
46,2026-04-18 20:05:00,2026-04-18 20:25:00,VENDA,Bearish,1.131434,1.1303025660000001,694.9491308422855,0.7862890749053627,2.3576877911038734,-1.5713987161985106,-0.18976257125000576,Stop Loss,4,True
47,2026-04-19 00:20:00,2026-04-19 02:25:00,VENDA,Bearish,1.1044475,1.1133082330486543,710.5788120661346,-6.2962491637479205,2.3638353513638584,-8.660084515111778,-1.0477826530150163,Stop Loss,25,False
48,2026-04-19 03:55:00,2026-04-19 05:15:00,VENDA,Bearish,1.1084455,1.1073370544999999,700.5973913829779,0.7765740257902779,2.3285572163319164,-1.5519831905416384,-0.18976257124999052,Stop Loss,16,True
49,2026-04-19 05:25:00,2026-04-19 08:05:00,VENDA,Bearish,1.1084455,1.1073370544999999,699.2679197589791,0.7751003789512787,2.3241384862851775,-1.5490381073338988,-0.1897625712499905,Stop Loss,32,True
50,2026-04-19 20:55:00,2026-04-19 21:10:00,VENDA,Bearish,1.0874560000000002,1.0921636017316019,711.4122580981073,-3.3490455781053066,2.3259121539941643,-5.674957732099471,-0.6965238582251032,Stop Loss,3,False
51,2026-04-20 19:05:00,2026-04-20 19:15:00,COMPRA,Bullish,1.118559,1.1129847857142858,687.5002924554975,-3.83227395163816,2.3012805079587295,-6.13355445959689,-0.7580906499169405,Stop Loss,2,False
52,2026-04-22 00:35:00,2026-04-22 01:15:00,COMPRA,Bullish,1.1155575,1.1166730575,684.1241706086361,0.7631798494536886,2.290684318135411,-1.5275044686817225,-0.19023757125000682,Stop Loss,8,True
53,2026-04-22 04:50:00,2026-04-22 05:15:00,COMPRA,Bullish,1.1315655,1.1278493571428572,673.1629716917608,-2.501569768945381,2.2814316292782015,-4.783001398223583,-0.5968171428571409,Stop Loss,5,False
54,2026-04-22 06:10:00,2026-04-22 06:15:00,COMPRA,Bullish,1.1305649999999998,1.1261342142857143,669.737583765548,-2.967463718468524,2.2670944185919875,-5.234558137060512,-0.6570834344184454,Stop Loss,1,False
55,2026-04-22 22:55:00,2026-04-23 00:15:00,VENDA,Bearish,1.09945,1.091454,683.4823994771469,5.465125266219345,2.2461664844161184,3.2189587818032264,0.40674198181819166,Take Profit,16,True
56,2026-04-24 20:15:00,2026-04-24 21:05:00,COMPRA,Bullish,1.1295644999999999,1.1306940644999997,668.6347655160096,0.7552660945925689,2.2669311829200143,-1.5116650883274454,-0.19023757125001753,Stop Loss,10,True
57,2026-04-26 06:20:00,2026-04-26 09:35:00,VENDA,Bearish,1.3993,1.4164342857142855,538.1804060240455,-9.221336842646197,2.27305953171231,-11.494396374358507,-1.44928519897958,Stop Loss,39,False
58,2026-04-26 09:50:00,2026-04-26 10:25:00,VENDA,Bearish,1.401299,1.4147112906017718,529.6240312967356,-7.103471417433666,2.2371400834224033,-9.34061150085607,-1.1950421352204477,Stop Loss,7,False
59,2026-04-27 06:35:00,2026-04-27 08:45:00,VENDA,Bearish,1.3713140000000001,1.3699426860000001,534.7371071080247,0.7332924812967404,2.1987775051682563,-1.465485023871516,-0.18976257124999915,Stop Loss,26,True
60,2026-04-27 16:10:00,2026-04-27 17:00:00,COMPRA,Bullish,1.4507249999999998,1.4282697278911562,505.0117932272634,-11.340177235093245,2.180889435336225,-13.52106667042947,-1.7541431717687097,Stop Loss,10,False
61,2026-04-27 18:00:00,2026-04-27 18:50:00,COMPRA,Bullish,1.442721,1.4255695714285712,498.9057467701969,-8.55694627960433,2.1465099742387292,-10.70345625384306,-1.413396061521705,Stop Loss,10,False
62,2026-04-27 20:20:00,2026-04-27 21:00:00,COMPRA,Bullish,1.4407199999999998,1.4421607199999997,492.53736347324514,0.7096084303031496,2.1298897035549755,-1.420281273251826,-0.19023757125000318,Stop Loss,8,True
63,2026-04-28 03:10:00,2026-04-28 03:20:00,COMPRA,Bullish,1.4727359999999998,1.45059711143439,480.9134077390514,-10.646888343642505,2.108805132864475,-12.75569347650698,-1.711799851978483,Stop Loss,2,False
64,2026-04-28 20:10:00,2026-04-28 20:15:00,COMPRA,Bullish,1.5197595,1.499034857142857,458.05571256695333,-9.493041051624274,2.074164000531254,-11.56720505215553,-1.579341189810037,Stop Loss,1,False
65,2026-04-29 13:20:00,2026-04-29 14:15:00,VENDA,Bearish,1.4062965,1.4048902035000002,486.70773460529807,0.6844553836983128,2.0523394680195315,-1.3678840843212186,-0.18976257125000653,Stop Loss,11,True
66,2026-04-29 14:35:00,2026-04-29 15:05:00,VENDA,Bearish,1.4042975000000002,1.4028932025000003,486.4756531740564,0.68315654356316,2.048444895874239,-1.365288352311079,-0.18976257125000484,Stop Loss,6,True
67,2026-04-29 19:50:00,2026-04-29 20:45:00,VENDA,Bearish,1.3963015,1.3949051985,488.33304851456955,0.6818601681404809,2.044557714169188,-1.362697546028707,-0.1897625712499979,Stop Loss,11,True
68,2026-04-29 20:55:00,2026-04-29 21:00:00,VENDA,Bearish,1.393303,1.391909697,488.455312845141,0.6805662527530525,2.040677908880091,-1.3601116561270383,-0.18976257125000293,Stop Loss,1,True
69,2026-04-29 21:15:00,2026-04-29 21:35:00,VENDA,Bearish,1.395302,1.4028642257899582,486.8299427169096,-3.681517948137654,2.043346655120575,-5.724864603258229,-0.8002508146282892,Stop Loss,4,False
70,2026-04-30 02:15:00,2026-04-30 03:50:00,VENDA,Bearish,1.387306,1.395010877506942,485.71756387587214,-3.742394332633946,2.027130263510093,-5.76952459614404,-0.8129996528849021,Stop Loss,19,False
71,2026-04-30 14:05:00,2026-04-30 14:30:00,VENDA,Bearish,1.3543225,1.3614670584511501,493.5017935744455,-3.525852409940002,2.010370527099591,-5.536222937039593,-0.786518867113315,Stop Loss,5,False
72,2026-04-30 15:00:00,2026-04-30 19:10:00,VENDA,Bearish,1.3533230000000003,1.353,489.9819191308611,0.1582641598794128,1.9890740059919845,-1.8308098461125717,-0.26216102474148595,Stop Tempo,50,False
73,2026-04-30 19:15:00,2026-04-30 19:30:00,VENDA,Bearish,1.3543225,1.358323452732644,488.3367152393942,-1.9538121152873964,1.987026921247345,-3.9408390365347414,-0.5657878655834477,Stop Loss,3,False
74,2026-04-30 19:35:00,2026-04-30 19:40:00,VENDA,Bearish,1.3533230000000003,1.3578955199028615,485.93238704924005,-2.2219355112275156,1.9762033307827576,-4.198138842010273,-0.6061580722732454,Stop Loss,1,False
75,2026-04-30 20:00:00,2026-04-30 20:40:00,VENDA,Bearish,1.3523235,1.3580433836840438,483.3438434329353,-2.764670563835042,1.9650587200097895,-4.729729283844831,-0.6870777759860548,Stop Loss,8,False
76,2026-05-11 03:55:00,2026-05-11 04:20:00,COMPRA,Bullish,1.4127059999999998,1.4141187059999996,459.96528140588447,0.6497957128336728,1.9503618320705947,-1.300566119236922,-0.19023757125001586,Stop Loss,5,True
77,2026-05-11 04:30:00,2026-05-11 04:35:00,COMPRA,Bullish,1.4177085,1.4122733786319612,457.47031724194335,-2.486406696485179,1.9419490617100714,-4.42835575819525,-0.6489830258777285,Stop Loss,1,False
78,2026-05-11 05:05:00,2026-05-11 05:30:00,COMPRA,Bullish,1.4177085,1.4191262084999998,454.5014125346142,0.6443505158122297,1.9340180732107057,-1.289667557398476,-0.19023757125001464,Stop Loss,5,True
79,2026-05-11 10:25:00,2026-05-11 10:30:00,COMPRA,Bullish,1.4277134999999999,1.4201382857142855,450.4578257757671,-3.412314556928436,1.924255685286739,-5.336570242215175,-0.7886925274051527,Stop Loss,1,False
80,2026-05-12 01:20:00,2026-05-12 03:20:00,VENDA,Bearish,1.397301,1.4025840714285716,456.1756621258335,-2.410008606986746,1.915859139502748,-4.325867746489494,-0.644403010295335,Stop Loss,24,False
81,2026-05-12 16:30:00,2026-05-12 16:35:00,VENDA,Bearish,1.3393300000000001,1.344609131777991,472.85373230802253,-2.496257164568825,1.9036659536231648,-4.39992311819199,-0.6596857053637964,Stop Loss,1,False
82,2026-05-12 16:45:00,2026-05-12 16:50:00,VENDA,Bearish,1.3403295,1.3456165140191896,469.3840971890141,-2.4816403022229845,1.8911105173332425,-4.372750819556227,-0.6599654279051076,Stop Loss,1,False
83,2026-05-12 19:50:00,2026-05-12 20:35:00,VENDA,Bearish,1.3483255,1.337179952204324,463.5210978887245,5.166196550823046,1.867182653387856,3.29901389743519,0.5012175786880019,Take Profit,9,True
84,2026-05-13 18:20:00,2026-05-13 19:00:00,VENDA,Bearish,1.2653670000000001,1.2548008571428573,496.38548519309074,5.244879948762367,1.8764621168038333,3.368417831958534,0.5092098355337397,Take Profit,8,True
85,2026-05-13 23:45:00,2026-05-14 00:05:00,VENDA,Bearish,1.2703645,1.2620829285714288,496.9504494058328,4.115530643214918,1.8877513315878258,2.2277793116270925,0.33507122513204324,Take Profit,4,True
86,2026-05-14 05:20:00,2026-05-14 05:35:00,VENDA,Bearish,1.253373,1.2573678143426297,505.3751288204618,-2.0188798130202645,1.9032989437247965,-3.922178756745061,-0.5879489063745112,Stop Loss,3,False
87,2026-05-14 05:45:00,2026-05-14 06:35:00,VENDA,Bearish,1.257371,1.2479471428571427,500.8063129745241,4.719527149713006,1.8820187129287016,2.8375084367843044,0.42786851606860277,Take Profit,10,True
88,2026-05-14 07:00:00,2026-05-14 07:10:00,VENDA,Bearish,1.2493750000000001,1.2539404904647713,506.16797978951706,-2.310905085301527,1.9006472168765363,-4.211552302178063,-0.6323552412355931,Stop Loss,2,False
89,2026-05-14 07:15:00,2026-05-14 07:35:00,VENDA,Bearish,1.2503745,1.2555147857142854,502.56514792152456,-2.583328450358785,1.8890589293249453,-4.47238737968373,-0.6757924588900135,Stop Loss,4,False
90,2026-05-14 07:40:00,2026-05-14 07:50:00,VENDA,Bearish,1.2523735,1.2585132857142858,498.37209260904046,-3.0598978545996816,1.877033852551224,-4.936931707150905,-0.751062258436897,Stop Loss,2,False
91,2026-05-14 08:40:00,2026-05-14 09:30:00,VENDA,Bearish,1.2493750000000001,1.2557900929940666,495.8161175338673,-3.180706501936768,1.8631518452845317,-5.0438583472213,-0.773135888150378,Stop Loss,10,False
92,2026-05-14 15:40:00,2026-05-14 16:30:00,COMPRA,Bullish,1.286643,1.2797877592407592,478.2103277507573,-3.2782469302869037,1.8409405417892226,-5.119187472076126,-0.7907964660339705,Stop Loss,10,False
93,2026-05-15 05:00:00,2026-05-15 05:25:00,VENDA,Bearish,1.243378,1.2342397142857144,490.44634516800784,4.481838829672417,1.8227078290424132,2.6591310006300035,0.414048728755163,Take Profit,5,True
94,2026-05-15 06:25:00,2026-05-15 07:50:00,VENDA,Bearish,1.2363815000000002,1.241802974382645,495.26388669329043,-2.6850604743567916,1.841032912088577,-4.5260933864453685,-0.7018442635010403,Stop Loss,17,False
95,2026-05-15 08:45:00,2026-05-15 09:20:00,VENDA,Bearish,1.235382,1.234146618,492.1857921702889,0.608037468302892,1.8232003487062933,-1.2151628804034014,-0.18976257125000373,Stop Loss,7,True
96,2026-05-15 14:45:00,2026-05-15 14:55:00,VENDA,Bearish,1.205397,1.2098233571428574,503.472001978519,-2.228546892186297,1.8239937426449824,-4.05254063483128,-0.6340570725242981,Stop Loss,2,False
97,2026-05-15 15:40:00,2026-05-15 16:00:00,VENDA,Bearish,1.203398,1.202194602,501.1107315473456,0.603035652122568,1.8082024028896542,-1.205166750767086,-0.18976257125000703,Stop Loss,4,True
98,2026-05-15 18:05:00,2026-05-15 19:40:00,VENDA,Bearish,1.195402,1.194206598,503.50536151319017,0.6018913161635966,1.8047711115165264,-1.2028797953529298,-0.18976257124999907,Stop Loss,19,True
99,2026-05-15 19:45:00,2026-05-15 19:50:00,VENDA,Bearish,1.1924035000000002,1.1948288241804261,503.813643389933,-1.2219114117421055,1.8040803222953377,-3.025991734037443,-0.47827862811079364,Stop Loss,1,False
100,2026-05-15 20:20:00,2026-05-15 21:05:00,VENDA,Bearish,1.195402,1.1984030092050209,500.1463080408483,-1.500943674287743,1.79587910628537,-3.296822780573113,-0.5235895387029175,Stop Loss,9,False
101,2026-05-16 09:25:00,2026-05-16 09:30:00,VENDA,Bearish,1.15942,1.1636998818752307,512.9681058407846,-2.195442898759429,1.7875296081699061,-3.982972506929335,-0.6358908287190885,Stop Loss,1,False
102,2026-05-16 09:55:00,2026-05-16 10:15:00,VENDA,Bearish,1.1644175,1.1679902095606285,507.51860849246975,-1.8132165847578605,1.7756104727899782,-3.5888270575478387,-0.5766313363708894,Stop Loss,4,False
103,2026-05-16 11:30:00,2026-05-16 11:35:00,VENDA,Bearish,1.1664165000000002,1.1692722142857144,503.72732921084554,-1.4385013301320633,1.764825356872585,-3.2033266870046484,-0.5176765200758884,Stop Loss,1,False
104,2026-05-17 15:35:00,2026-05-17 15:55:00,VENDA,Bearish,1.145427,1.1489966428571428,510.3024719340336,-1.8215975739216295,1.756275084920835,-3.5778726588424643,-0.581214171497127,Stop Loss,4,False
105,2026-05-17 20:25:00,2026-05-17 20:40:00,VENDA,Bearish,1.1404295,1.1295777857142855,509.5597316481174,5.529596619350733,1.735056455021764,3.794540164328969,0.6200147405158577,Take Profit,3,True
106,2026-05-18 18:05:00,2026-05-18 19:00:00,COMPRA,Bullish,1.1715855,1.1727570854999998,499.5836609450166,0.5853049732000227,1.7567928770600931,-1.1714879038600703,-0.19023757125001206,Stop Loss,11,True
107,2026-05-18 19:55:00,2026-05-18 20:35:00,COMPRA,Bullish,1.1795895,1.1984560714285715,495.24983329766525,9.34366635489848,1.7665900092363769,7.577076345662102,1.232784386586693,Take Profit,8,True
108,2026-05-18 21:40:00,2026-05-18 23:00:00,COMPRA,Bullish,1.192596,1.1937885959999999,495.8873959616833,0.5913933248742598,1.7750670646102706,-1.1836737397360109,-0.19023757125000967,Stop Loss,16,True
109,2026-05-20 07:00:00,2026-05-20 08:50:00,COMPRA,Bullish,1.1915955,1.1840202857142856,495.35960195934274,-3.752455133328209,1.7651761350296398,-5.517631268357849,-0.8884723817020596,Stop Loss,22,False
110,2026-05-20 16:05:00,2026-05-20 16:45:00,COMPRA,Bullish,1.216608,1.2178246079999997,480.8647501880241,0.5850239019966487,1.7559492418432496,-1.170925339846601,-0.1902375712500167,Stop Loss,8,True
111,2026-05-20 17:20:00,2026-05-20 18:20:00,COMPRA,Bullish,1.2156075,1.2093186428571427,480.3449853134016,-3.020820991923826,1.7472016687151966,-4.768022660639023,-0.77612625837743,Stop Loss,12,False
112,2026-05-21 12:35:00,2026-05-21 14:00:00,VENDA,Bearish,1.185407,1.1842215930000002,488.2711092986306,0.5787999908603209,1.7355317725947952,-1.1567317817344742,-0.18976257125000673,Stop Loss,17,True
113,2026-05-23 03:05:00,2026-05-23 03:10:00,VENDA,Bearish,1.157421,1.1611334285714285,499.1283596161729,-1.852978383049322,1.7358844029205054,-3.5888627859698277,-0.5898745426227432,Stop Loss,1,False
114,2026-05-23 07:35:00,2026-05-23 07:45:00,VENDA,Bearish,1.131434,1.1303025660000001,507.5805837357393,0.5742939301784276,1.7220203496401196,-1.147726419461692,-0.18976257125000576,Stop Loss,2,True
115,2026-05-23 08:00:00,2026-05-23 09:45:00,VENDA,Bearish,1.129435,1.128305565,507.5140537082905,0.5732041352500009,1.7187525995471942,-1.1455484642971934,-0.1897625712500037,Stop Loss,21,True
116,2026-05-23 17:15:00,2026-05-23 17:30:00,COMPRA,Bullish,1.176588,1.1777645879999998,486.73691296707983,0.572688810954046,1.7189254660787625,-1.1462366551247165,-0.19023757125001067,Stop Loss,3,True
117,2026-05-23 20:35:00,2026-05-23 21:10:00,COMPRA,Bullish,1.198599,1.1924530714285715,476.88955327789427,-2.930929130906376,1.7104016313116328,-4.641330762218009,-0.7717764060636705,Stop Loss,7,False
118,2026-05-23 21:50:00,2026-05-23 22:30:00,COMPRA,Bullish,1.1965979999999998,1.1921709158610811,474.0003516745905,-2.098439438740456,1.6984159592812242,-3.7968553980216804,-0.636264685374146,Stop Loss,8,False
119,2026-05-23 22:35:00,2026-05-23 23:05:00,COMPRA,Bullish,1.1935965,1.1890227857142857,472.16882479018415,-2.1595652992117937,1.6874978220872134,-3.847063121299007,-0.648806458807329,Stop Loss,6,False
120,2026-05-24 15:25:00,2026-05-24 16:00:00,VENDA,Bearish,1.157421,1.156263579,483.2838497490981,0.5593628766604738,1.6772495856663618,-1.1178867090058882,-0.18976257124999613,Stop Loss,7,True
121,2026-05-24 19:35:00,2026-05-24 21:00:00,VENDA,Bearish,1.145427,1.1544146573670444,487.41771870497377,-4.380743450346748,1.6814753610247664,-6.0622188113715145,-1.0310252059720983,Stop Loss,17,False
122,2026-05-27 05:55:00,2026-05-27 06:20:00,COMPRA,Bullish,1.1625809999999999,1.1637435809999996,475.75008413519544,0.553098008563872,1.6601236727047846,-1.1070256641409126,-0.19023757125001847,Stop Loss,5,True
123,2026-05-27 08:40:00,2026-05-27 08:50:00,COMPRA,Bullish,1.1745869999999998,1.1674405714285714,469.99141685192774,-3.3587600897167516,1.6510992849029906,-5.009859374619742,-0.8625635802506588,Stop Loss,2,False
124,2026-05-27 20:55:00,2026-05-27 22:25:00,VENDA,Bearish,1.1464265,1.1344220340314135,476.9054550813203,5.724995305756972,1.6316236621407203,4.093371643616251,0.7109009162303765,Take Profit,18,True
125,2026-05-28 05:35:00,2026-05-28 06:35:00,VENDA,Bearish,1.0874560000000002,1.0927342201233112,506.341231654145,-2.672580478178999,1.6558803019463386,-4.328460780125337,-0.746422810737242,Stop Loss,12,False
126,2026-05-28 07:20:00,2026-05-28 07:35:00,VENDA,Bearish,1.0884555,1.0873670445,502.10029595830196,0.5465138286874006,1.6387217153192934,-1.092207886631893,-0.18976257125000714,Stop Loss,3,True
